Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM1883017,"H3N2 DEE5 Subject 3, Hour 66","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883017/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883018,"H3N2 DEE5 Subject 3, Hour 74","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883018/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883019,"H3N2 DEE5 Subject 3, Hour 82","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883019/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883020,"H3N2 DEE5 Subject 3, Hour 90","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883020/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883021,"H3N2 DEE5 Subject 3, Hour 98","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883021/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883022,"H3N2 DEE5 Subject 3, Hour 106","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883022/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883023,"H3N2 DEE5 Subject 3, Hour 114","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883023/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883024,"H3N2 DEE5 Subject 3, Hour 122","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883024/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883025,"H3N2 DEE5 Subject 3, Hour 130","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883025/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883026,"H3N2 DEE5 Subject 3, Hour 138","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883026/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883027,"H3N2 DEE5 Subject 3, Hour 146","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883027/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883028,"H3N2 DEE5 Subject 3, Hour 162","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883028/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883029,"H3N2 DEE5 Subject 3, Hour 170","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883029/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883030,"H3N2 DEE5 Subject 3, Hour 680","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883030/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883031,"H3N2 DEE5 Subject 4, Hour -30","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883031/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883032,"H3N2 DEE5 Subject 4, Hour 2","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883032/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883033,"H3N2 DEE5 Subject 4, Hour 10","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883033/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883034,"H3N2 DEE5 Subject 4, Hour 18","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883034/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883035,"H3N2 DEE5 Subject 4, Hour 26","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883035/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883036,"H3N2 DEE5 Subject 4, Hour 34","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883036/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883037,"H3N2 DEE5 Subject 4, Hour 42","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883037/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883038,"H3N2 DEE5 Subject 4, Hour 50","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883038/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883039,"H3N2 DEE5 Subject 4, Hour 58","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883039/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883040,"H3N2 DEE5 Subject 4, Hour 66","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883040/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883041,"H3N2 DEE5 Subject 4, Hour 74","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883041/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883042,"H3N2 DEE5 Subject 4, Hour 82","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883042/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883043,"H3N2 DEE5 Subject 4, Hour 90","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883043/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883044,"H3N2 DEE5 Subject 4, Hour 98","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883044/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883045,"H3N2 DEE5 Subject 4, Hour 106","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883045/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883046,"H3N2 DEE5 Subject 4, Hour 114","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883046/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883047,"H3N2 DEE5 Subject 4, Hour 122","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883047/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883048,"H3N2 DEE5 Subject 4, Hour 130","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883048/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883049,"H3N2 DEE5 Subject 4, Hour 138","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883049/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883050,"H3N2 DEE5 Subject 4, Hour 146","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883050/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883051,"H3N2 DEE5 Subject 4, Hour 162","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883051/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883052,"H3N2 DEE5 Subject 4, Hour 170","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883052/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883053,"H3N2 DEE5 Subject 4, Hour 680","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883053/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883054,"H3N2 DEE5 Subject 5, Hour -30","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883054/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883055,"H3N2 DEE5 Subject 5, Hour 2","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883055/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883056,"H3N2 DEE5 Subject 5, Hour 10","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883056/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883057,"H3N2 DEE5 Subject 5, Hour 18","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883057/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883058,"H3N2 DEE5 Subject 5, Hour 26","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883058/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883059,"H3N2 DEE5 Subject 5, Hour 34","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883059/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883060,"H3N2 DEE5 Subject 5, Hour 50","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883060/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883061,"H3N2 DEE5 Subject 5, Hour 58","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883061/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883062,"H3N2 DEE5 Subject 5, Hour 66","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883062/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883063,"H3N2 DEE5 Subject 5, Hour 74","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883063/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883064,"H3N2 DEE5 Subject 5, Hour 82","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883064/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883065,"H3N2 DEE5 Subject 5, Hour 90","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883065/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883066,"H3N2 DEE5 Subject 5, Hour 98","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883066/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883067,"H3N2 DEE5 Subject 5, Hour 106","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883067/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883068,"H3N2 DEE5 Subject 5, Hour 114","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883068/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883069,"H3N2 DEE5 Subject 5, Hour 122","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883069/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883070,"H3N2 DEE5 Subject 5, Hour 130","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883070/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883071,"H3N2 DEE5 Subject 5, Hour 138","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883071/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883072,"H3N2 DEE5 Subject 5, Hour 146","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883072/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883073,"H3N2 DEE5 Subject 5, Hour 162","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883073/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883074,"H3N2 DEE5 Subject 5, Hour 170","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883074/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883075,"H3N2 DEE5 Subject 5, Hour 680","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883075/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883076,"H3N2 DEE5 Subject 6, Hour -30","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883076/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883077,"H3N2 DEE5 Subject 6, Hour 2","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883077/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883078,"H3N2 DEE5 Subject 6, Hour 10","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883078/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883079,"H3N2 DEE5 Subject 6, Hour 18","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883079/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883080,"H3N2 DEE5 Subject 6, Hour 26","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883080/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883081,"H3N2 DEE5 Subject 6, Hour 34","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883081/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883082,"H3N2 DEE5 Subject 6, Hour 42","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883082/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883083,"H3N2 DEE5 Subject 6, Hour 50","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883083/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883084,"H3N2 DEE5 Subject 6, Hour 58","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883084/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883085,"H3N2 DEE5 Subject 6, Hour 66","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883085/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883086,"H3N2 DEE5 Subject 6, Hour 74","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883086/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883087,"H3N2 DEE5 Subject 6, Hour 82","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883087/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883088,"H3N2 DEE5 Subject 6, Hour 90","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883088/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883089,"H3N2 DEE5 Subject 6, Hour 98","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883089/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883090,"H3N2 DEE5 Subject 6, Hour 106","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883090/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883091,"H3N2 DEE5 Subject 6, Hour 114","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883091/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883092,"H3N2 DEE5 Subject 6, Hour 122","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883092/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883093,"H3N2 DEE5 Subject 6, Hour 130","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883093/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883094,"H3N2 DEE5 Subject 6, Hour 138","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883094/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883095,"H3N2 DEE5 Subject 6, Hour 146","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883095/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883096,"H3N2 DEE5 Subject 6, Hour 162","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883096/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883097,"H3N2 DEE5 Subject 6, Hour 170","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883097/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883098,"H3N2 DEE5 Subject 6, Hour 680","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883098/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883099,"H3N2 DEE5 Subject 7, Hour -30","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883099/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883100,"H3N2 DEE5 Subject 7, Hour 2","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883100/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883101,"H3N2 DEE5 Subject 7, Hour 10","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883101/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883102,"H3N2 DEE5 Subject 7, Hour 18","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883102/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883103,"H3N2 DEE5 Subject 7, Hour 26","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883103/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883104,"H3N2 DEE5 Subject 7, Hour 34","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883104/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883105,"H3N2 DEE5 Subject 7, Hour 42","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883105/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883106,"H3N2 DEE5 Subject 7, Hour 50","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883106/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883107,"H3N2 DEE5 Subject 7, Hour 58","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883107/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883108,"H3N2 DEE5 Subject 7, Hour 66","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883108/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883109,"H3N2 DEE5 Subject 7, Hour 74","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883109/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883110,"H3N2 DEE5 Subject 7, Hour 82","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883110/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883111,"H3N2 DEE5 Subject 7, Hour 90","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883111/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883112,"H3N2 DEE5 Subject 7, Hour 98","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883112/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883113,"H3N2 DEE5 Subject 7, Hour 106","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883113/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883114,"H3N2 DEE5 Subject 7, Hour 114","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883114/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883115,"H3N2 DEE5 Subject 7, Hour 122","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883115/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883116,"H3N2 DEE5 Subject 7, Hour 130","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883116/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883117,"H3N2 DEE5 Subject 7, Hour 138","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883117/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883118,"H3N2 DEE5 Subject 7, Hour 146","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883118/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883119,"H3N2 DEE5 Subject 7, Hour 162","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883119/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883120,"H3N2 DEE5 Subject 7, Hour 170","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883120/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883121,"H3N2 DEE5 Subject 7, Hour 680","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883121/suppl",,"Alfred Hero","Jun 22, 2016"
GSM1883122,"H3N2 DEE5 Subject 8, Hour -30","RNA","Homo sapiens",1,GPL14604,GSE73072,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1883nnn/GSM1883122/suppl",,"Alfred Hero","Jun 22, 2016"
